1,5,2000,0.07917181158828299,0.07150321309348948,0.07650541964158782,0.0756493982686582
1,5,5000,0.0749546086233152,0.06648389881754578,0.07145799770752378,0.07113401554879552
1,10,200,0.1174709122840901,0.19331576670261605,0.10197370111240359,0.08972210103643068
1,10,500,0.18140224186631243,0.3493291595574697,0.11481045742545064,0.21565995345645372
1,10,2000,0.3481915030100497,0.23249588334008148,0.19894985828017137,0.08313297342401219
1,10,5000,0.0390645012254783,0.029529773129780192,0.06135430698399206,0.061350161445396886
1,20,200,0.14560827343946606,0.25317800990390193,0.08757308852494365,0.15253846472922278
1,20,500,0.3258463964361697,0.1891641429884103,0.20034599210723467,0.15525807753017656
1,20,2000,nan,nan,nan,nan
1,20,5000,0.10931581221428029,0.09561516599275287,0.09369799194983237,0.11241295066074573
2,0,200,0.13474290751447274,0.2586722676169547,0.08726892172178081,0.16371361474903495
2,0,500,0.39027341813861155,0.3024366634852746,0.2003996548275177,0.18520000357017075
2,0,2000,0.3738238829065378,0.20300076186055413,0.23878396801759807,0.11777105637463209
2,0,5000,nan,nan,nan,nan
2,1,200,0.1336424362260652,0.2343325605256901,0.09902955123641449,0.1288091778796274
2,1,500,0.1779380625087214,0.3052627408991995,0.10502003462190945,0.1696914501740545
2,1,2000,nan,nan,nan,nan
2,1,5000,nan,nan,nan,nan
2,2,200,0.14074582024471277,0.2407723184067085,0.09567323912054888,0.1389479065168369
2,2,500,0.17665788891267062,0.31929639663496034,0.10458435975486033,0.18260412106497717
2,2,2000,nan,nan,nan,nan
2,2,5000,0.2414891531584769,0.6343651313168761,0.2875980301486821,0.27087677662263965
2,5,200,0.1413201098502551,0.26587721586772517,0.08652074866003978,0.17046569276535692
2,5,500,0.36463065969855635,0.1904279562678561,0.19347400590537303,0.11533569066220095
2,5,2000,0.242985042929149,0.22775185825698624,0.03754100633560539,0.05787010174244381
2,5,5000,nan,nan,nan,nan
2,10,200,0.14215153358268495,0.2599396660391887,0.0867375764312237,0.16291616241532988
2,10,500,0.3876681381440902,0.3147132202668327,0.220630162812544,0.180978141424258
2,10,2000,0.3059492995240197,0.2285847115014147,0.27954140868501853,0.12312136740878021
2,10,5000,0.058028936077267224,0.05039036442867614,0.07753882277381301,0.07453659976393227
2,20,200,0.14639229672579313,0.27965856177656595,0.08516826786486671,0.1835338100132068
2,20,500,0.346556593022936,0.18495781097785902,0.16899529467916868,0.1640460772513164
2,20,2000,nan,nan,nan,nan
2,20,5000,0.04343036969801108,0.046641284166953796,0.07658987064266742,0.08977334295620794
