    2: (64.2857,5.98291%,91.7647%) #2E0FEA hsv(64.2857,5.98291%,91.7647%)
    2: (64.2857,6.00858%,91.3725%) #2E0FE9 hsv(64.2857,6.00858%,91.3725%)
    2: (64.2857,6.03448%,90.9804%) #2E0FE8 hsv(64.2857,6.03448%,90.9804%)
    2: (64.2857,6.06061%,90.5882%) #2E0FE7 hsv(64.2857,6.06061%,90.5882%)
    1: (64.2857,6.08696%,90.1961%) #2E10E6 hsv(64.2857,6.08696%,90.1961%)
    1: (64.2857,6.14035%,89.4118%) #2E10E4 hsv(64.2857,6.14035%,89.4118%)
    2: (64.2857,6.25%,87.8431%) #2E10E0 hsv(64.2857,6.25%,87.8431%)
    3: (64.2857,6.27803%,87.451%) #2E10DF hsv(64.2857,6.27803%,87.451%)
    1: (64.2857,6.39269%,85.8824%) #2E10DB hsv(64.2857,6.39269%,85.8824%)
    1: (64.6154,5.09804%,100%) #2E0DFF hsv(64.6154,5.09804%,100%)
    1: (65,4.70588%,100%) #2E0CFF hsv(65,4.70588%,100%)
    1: (67.5,3.4188%,91.7647%) #3009EA hsv(67.5,3.4188%,91.7647%)
    1: (67.5,3.47826%,90.1961%) #3009E6 hsv(67.5,3.47826%,90.1961%)
    2: (67.5,3.53982%,88.6275%) #3009E2 hsv(67.5,3.53982%,88.6275%)
    1: (67.5,3.79147%,82.7451%) #300AD3 hsv(67.5,3.79147%,82.7451%)
    1: (67.5,3.8835%,80.7843%) #300ACE hsv(67.5,3.8835%,80.7843%)
    1: (67.5,6.27451%,100%) #3010FF hsv(67.5,6.27451%,100%)
    2: (68.5714,5.55556%,98.8235%) #310EFC hsv(68.5714,5.55556%,98.8235%)
    1: (68.5714,5.57769%,98.4314%) #310EFB hsv(68.5714,5.57769%,98.4314%)
    4: (68.5714,5.62249%,97.6471%) #310EF9 hsv(68.5714,5.62249%,97.6471%)
    2: (68.5714,5.64516%,97.2549%) #310EF8 hsv(68.5714,5.64516%,97.2549%)
    4: (68.5714,5.66802%,96.8627%) #310EF7 hsv(68.5714,5.66802%,96.8627%)
    1: (68.5714,5.69106%,96.4706%) #310FF6 hsv(68.5714,5.69106%,96.4706%)
    2: (68.5714,5.71429%,96.0784%) #310FF5 hsv(68.5714,5.71429%,96.0784%)
    2: (68.5714,5.7377%,95.6863%) #310FF4 hsv(68.5714,5.7377%,95.6863%)
    2: (68.5714,5.76132%,95.2941%) #310FF3 hsv(68.5714,5.76132%,95.2941%)
    3: (68.5714,5.78512%,94.902%) #310FF2 hsv(68.5714,5.78512%,94.902%)
    4: (68.5714,5.80913%,94.5098%) #310FF1 hsv(68.5714,5.80913%,94.5098%)
    1: (68.5714,5.83333%,94.1176%) #310FF0 hsv(68.5714,5.83333%,94.1176%)
    1: (68.5714,5.88235%,93.3333%) #310FEE hsv(68.5714,5.88235%,93.3333%)
    3: (68.5714,5.90717%,92.9412%) #310FED hsv(68.5714,5.90717%,92.9412%)
    2: (68.5714,5.9322%,92.549%) #310FEC hsv(68.5714,5.9322%,92.549%)
    1: (68.5714,5.95745%,92.1569%) #310FEB hsv(68.5714,5.95745%,92.1569%)
    2: (68.5714,5.98291%,91.7647%) #310FEA hsv(68.5714,5.98291%,91.7647%)
    1: (68.5714,6.00858%,91.3725%) #310FE9 hsv(68.5714,6.00858%,91.3725%)
    1: (68.5714,6.03448%,90.9804%) #310FE8 hsv(68.5714,6.03448%,90.9804%)
    1: (68.5714,6.06061%,90.5882%) #310FE7 hsv(68.5714,6.06061%,90.5882%)
    1: (68.5714,6.08696%,90.1961%) #3110E6 hsv(68.5714,6.08696%,90.1961%)
    1: (68.5714,6.14035%,89.4118%) #3110E4 hsv(68.5714,6.14035%,89.4118%)
    1: (68.5714,6.22222%,88.2353%) #3110E1 hsv(68.5714,6.22222%,88.2353%)
    1: (68.5714,6.27803%,87.451%) #3110DF hsv(68.5714,6.27803%,87.451%)
    1: (68.5714,6.42202%,85.4902%) #3110DA hsv(68.5714,6.42202%,85.4902%)
    1: (69.2308,5.22088%,97.6471%) #310DF9 hsv(69.2308,5.22088%,97.6471%)
    1: (69.2308,5.26316%,96.8627%) #310DF7 hsv(69.2308,5.26316%,96.8627%)
    1: (69.2308,5.30612%,96.0784%) #310EF5 hsv(69.2308,5.30612%,96.0784%)
    1: (69.2308,5.32787%,95.6863%) #310EF4 hsv(69.2308,5.32787%,95.6863%)
    2: (69.2308,5.3719%,94.902%) #310EF2 hsv(69.2308,5.3719%,94.902%)
    1: (69.2308,5.41667%,94.1176%) #310EF0 hsv(69.2308,5.41667%,94.1176%)
    2: (69.2308,5.43933%,93.7255%) #310EEF hsv(69.2308,5.43933%,93.7255%)
    2: (69.2308,5.46218%,93.3333%) #310EEE hsv(69.2308,5.46218%,93.3333%)
    1: (69.2308,5.50847%,92.549%) #310EEC hsv(69.2308,5.50847%,92.549%)
    1: (69.2308,5.53191%,92.1569%) #310EEB hsv(69.2308,5.53191%,92.1569%)
    2: (69.2308,5.60345%,90.9804%) #310EE8 hsv(69.2308,5.60345%,90.9804%)
    2: (69.2308,5.62771%,90.5882%) #310EE7 hsv(69.2308,5.62771%,90.5882%)
    1: (69.2308,5.67686%,89.8039%) #310EE5 hsv(69.2308,5.67686%,89.8039%)
    2: (69.2308,5.70175%,89.4118%) #310FE4 hsv(69.2308,5.70175%,89.4118%)
    4: (69.2308,5.75221%,88.6275%) #310FE2 hsv(69.2308,5.75221%,88.6275%)
    4: (69.2308,5.77778%,88.2353%) #310FE1 hsv(69.2308,5.77778%,88.2353%)
    2: (69.2308,5.80357%,87.8431%) #310FE0 hsv(69.2308,5.80357%,87.8431%)
    1: (69.2308,5.8296%,87.451%) #310FDF hsv(69.2308,5.8296%,87.451%)
    2: (69.2308,5.85586%,87.0588%) #310FDE hsv(69.2308,5.85586%,87.0588%)
    2: (69.2308,5.88235%,86.6667%) #310FDD hsv(69.2308,5.88235%,86.6667%)
    2: (69.2308,5.90909%,86.2745%) #310FDC hsv(69.2308,5.90909%,86.2745%)
    3: (69.2308,5.93607%,85.8824%) #310FDB hsv(69.2308,5.93607%,85.8824%)
    3: (69.2308,5.9633%,85.4902%) #310FDA hsv(69.2308,5.9633%,85.4902%)
    2: (69.2308,5.99078%,85.098%) #310FD9 hsv(69.2308,5.99078%,85.098%)
    4: (69.2308,6.01852%,84.7059%) #310FD8 hsv(69.2308,6.01852%,84.7059%)
    2: (69.2308,6.04651%,84.3137%) #310FD7 hsv(69.2308,6.04651%,84.3137%)
    2: (69.2308,6.07477%,83.9216%) #310FD6 hsv(69.2308,6.07477%,83.9216%)
    4: (69.2308,6.10329%,83.5294%) #3110D5 hsv(69.2308,6.10329%,83.5294%)
    3: (69.2308,6.19048%,82.3529%) #3110D2 hsv(69.2308,6.19048%,82.3529%)
    1: (69.2308,6.37255%,80%) #3110CC hsv(69.2308,6.37255%,80%)
    1: (69.2308,6.56566%,77.6471%) #3111C6 hsv(69.2308,6.56566%,77.6471%)
    1: (69.2308,6.66667%,76.4706%) #3111C3 hsv(69.2308,6.66667%,76.4706%)
    1: (69.2308,6.80628%,74.902%) #3111BF hsv(69.2308,6.80628%,74.902%)
    1: (70,2.8169%,83.5294%) #3207D5 hsv(70,2.8169%,83.5294%)
    1: (70,2.89855%,81.1765%) #3207CF hsv(70,2.89855%,81.1765%)
    1: (70,19.3548%,12.1569%) #32311F hsv(70,19.3548%,12.1569%)
    1: (70.5882,6.85484%,97.2549%) #3211F8 hsv(70.5882,6.85484%,97.2549%)
    1: (70.5882,6.93878%,96.0784%) #3212F5 hsv(70.5882,6.93878%,96.0784%)
    1: (70.5882,6.96721%,95.6863%) #3212F4 hsv(70.5882,6.96721%,95.6863%)
    1: (70.9091,4.45344%,96.8627%) #320BF7 hsv(70.9091,4.45344%,96.8627%)
